Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,Returns6M_Concurrent,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,Returns6M_Subsequent,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian
2015-12-31,taiwan,EM,1.0311,1.625,201.491894,305.49,24.69,12.37302552,-0.159286775,-0.5862,-0.362455945,-0.346412954,0.084800454,-0.25,-0.133333333,-0.133333333
2016-06-30,taiwan,EM,0.7682,1.375,218.578498,321.62,21.24,15.14218456,0.084800454,-0.7509,-0.494305839,-0.451913818,0.092732141,-0.5,-0.266666667,-0.266666667
2016-12-31,taiwan,EM,1.2233,,238.84775,344.19,22.22,15.49009901,0.092732141,0.1922,0.186402871,0.117841815,0.215804424,,,
2017-06-30,taiwan,EM,1.0966,1.375,290.392151,391.74,25.68,15.2546729,0.215804424,0.3284,0.42749284,0.20189352,,0,0,0
2000-12-31,thailand,EM,5.82,,100,102.46,-7.9,-12.96962025,,,,,0.10809,,,
2001-06-30,thailand,EM,6.048,,110.809,116.54,6.53,17.84686064,0.10809,,,,-0.052288172,,,
2001-12-31,thailand,EM,4.54,2.25,105.015,107.5,12.1,8.884297521,-0.052288172,-1.28,-0.219931271,-0.219931271,0.37228015,,,
2002-06-30,thailand,EM,5.235,,144.11,135.6,7.72,17.56476684,0.37228015,-0.813,-0.134424603,-0.147082768,-0.072652835,,,
2002-12-31,thailand,EM,3.461,1.75,133.64,130.23,8.81,14.78206583,-0.072652835,-1.079,-0.237665198,-0.206112703,0.379868602,-0.5,-0.222222222,-0.25
2003-06-30,thailand,EM,2.5,1.25,184.40564,170.68,14.59,11.69842358,0.379868602,-2.735,-0.522445081,-0.559590793,0.764716226,,,
2003-12-31,thailand,EM,4.764,1.25,325.423625,280.47,21.49,13.0511866,0.764716226,1.303,0.376480786,0.273509656,-0.136607586,-0.5,-0.285714286,-0.333333333
2004-06-30,thailand,EM,5.13,1.25,280.968289,245.32,22.94,10.69398431,-0.136607586,2.63,1.052,0.531635335,0.143886579,0,0,0
2004-12-31,thailand,EM,4.748,2,321.395855,263.88,24.22,10.89512799,0.143886579,-0.016,-0.003358522,-0.003358522,-0.03082237,0.75,0.6,0.5
2005-06-30,thailand,EM,3.947,2.5,311.489673,265.49,28.27,9.39122745,-0.03082237,-1.183,-0.230604288,-0.248738436,0.121802025,1.25,1,0.714285714
2005-12-31,thailand,EM,5.395,,349.429746,291.98,28.72,10.16643454,0.121802025,0.647,0.136267902,0.135810243,0.023099842,,,
2006-06-30,thailand,EM,5.685,5,357.501518,271.29,28.5,9.518947368,0.023099842,1.738,0.440334431,0.351324035,0.086048611,2.5,1,1.333333333
2006-12-31,thailand,EM,5.398,,388.264027,274.85,33.8,8.131656805,0.086048611,0.003,0.00055607,0.000584795,0.219879804,,,
2007-06-30,thailand,EM,4.472,,473.635445,312.82,26.38,11.85822593,0.219879804,-1.213,-0.213368514,-0.245199111,0.197237428,,,
2007-12-31,thailand,EM,4.955,3.25,567.054082,360.95,25.34,14.24427782,0.197237428,-0.443,-0.082067432,-0.089404642,-0.090352971,,,
2008-06-30,thailand,EM,5.94,3.25,515.819061,319.43,24.07,13.27087661,-0.090352971,1.468,0.328264758,0.291125434,-0.433627545,,,
2008-12-31,thailand,EM,2.659,2.75,292.145708,185.09,23.2,7.978017241,-0.433627545,-2.296,-0.463370333,-0.463370333,0.457377413,-0.5,-0.153846154,-0.222222222
2009-06-30,thailand,EM,3.739,1.25,425.766556,257.45,13.38,19.24140508,0.457377413,-2.201,-0.370538721,-0.452927256,0.211544845,-2,-0.615384615,-0.941176471
2009-12-31,thailand,EM,4.184,1.25,515.835276,301.7,15.28,19.7447644,0.211544845,1.525,0.573523881,0.320109152,0.111153852,-1.5,-0.545454545,-0.75
2010-06-30,thailand,EM,3.146,1.25,573.172354,319.27,25.48,12.53021978,0.111153852,-0.593,-0.158598556,-0.124684609,0.401364526,0,0,0
2010-12-31,thailand,EM,3.726,2,803.223404,411.38,28.39,14.49031349,0.401364526,-0.458,-0.109464627,-0.096461668,0.020168028,0.75,0.6,0.375
2011-06-30,thailand,EM,3.883,3,819.422836,420.5,36.91,11.39257654,0.020168028,0.737,0.234265734,0.158699397,-0.046396846,1.75,1.4,0.875
2011-12-31,thailand,EM,3.287,,781.404201,406.61,35.99,11.29786052,-0.046396846,-0.439,-0.117820719,-0.096696035,0.143576484,,,
2012-06-30,thailand,EM,3.481,,893.595469,460.3,34.75,13.24604317,0.143576484,-0.402,-0.1035282,-0.089214381,0.176368402,,,
2012-12-31,thailand,EM,3.51,2.75,1051.197474,515.87,33.83,15.24889152,0.176368402,0.223,0.067843018,0.049865832,0.006197194,,,
2013-06-30,thailand,EM,3.733,,1057.711949,517.54,34.91,14.82497852,0.006197194,0.252,0.072392991,0.058225508,-0.151157841,,,
2013-12-31,thailand,EM,3.897,2.25,897.830494,460.44,36.69,12.54946852,-0.151157841,0.387,0.11025641,0.09249522,0.155938836,-0.5,-0.181818182,-0.235294118
2014-06-30,thailand,EM,3.794,2,1037.837136,515.84,35.06,14.71306332,0.155938836,0.061,0.016340745,0.015004305,0.007611796,,,
2014-12-31,thailand,EM,2.729,2,1045.736941,522.17,34.7,15.0481268,0.007611796,-1.168,-0.299717732,-0.295920953,-0.011046575,-0.25,-0.111111111,-0.125
2015-06-30,thailand,EM,2.943,1.5,1034.185129,521.94,28.83,18.10405827,-0.011046575,-0.851,-0.224301529,-0.216981132,-0.226909202,-0.5,-0.25,-0.25
2015-12-31,thailand,EM,2.5,1.5,799.519007,425.33,25.9,16.42200772,-0.226909202,-0.229,-0.083913521,-0.058763151,0.201996291,-0.5,-0.25,-0.25
2016-06-30,thailand,EM,1.95,1.5,961.018881,489.87,25.04,19.5634984,0.201996291,-0.993,-0.337410805,-0.255269923,0.053316438,0,0,0
2016-12-31,thailand,EM,2.648,,1012.256985,520.76,32.34,16.10265925,0.053316438,0.148,0.0592,0.03811486,0.112057619,,,
2017-06-30,thailand,EM,2.475,1.5,1125.688093,539.64,36.67,14.71611672,0.112057619,0.525,0.269230769,0.136772177,,0,0,0
2003-06-30,turkey,EM,10.766,,53.930642,179224.56,31297.68,5.726448734,,,,,0.800590247,,,
2003-12-31,turkey,EM,7.289,,97.106988,319807.84,291560.34,1.09688389,0.800590247,,,,-0.083241342,,,
2004-06-30,turkey,EM,9.313,,89.023672,303284.41,302134.16,1.003807084,-0.083241342,-1.453,-0.134961917,-0.156018469,0.54280202,,,
2004-12-31,turkey,EM,6.776,,137.345901,425008.47,303674.72,1.399551698,0.54280202,-0.513,-0.070380025,-0.061799783,0.077606765,,,
2005-06-30,turkey,EM,6.785,,148.004872,441093.84,41742.49,10.56702271,0.077606765,-2.528,-0.271448513,-0.346823981,0.4482459,,,
2005-12-31,turkey,EM,6.481,,214.347449,645739.06,23871.49,27.05063907,0.4482459,-0.295,-0.043536009,-0.041921273,-0.248876589,,,
2006-06-30,turkey,EM,8.268,,161.001387,558350.13,35088.48,15.91263372,-0.248876589,1.483,0.218570376,0.203457264,0.235398761,,,
2006-12-31,turkey,EM,6.52,,198.900914,614409.13,41476.99,14.8132526,0.235398761,0.039,0.00601759,0.005542134,0.322015835,,,
2007-06-30,turkey,EM,6.52,,262.950158,731868.56,65171.66,11.22985911,0.322015835,-1.748,-0.211417513,-0.257627119,0.316869275,,,
2007-12-31,turkey,EM,6.272,,346.270984,864616.44,89463.12,9.664501305,0.316869275,-0.248,-0.03803681,-0.036575474,-0.393355026,,,
2008-06-30,turkey,EM,7.767,,210.063552,531671.19,85079.8,6.249088385,-0.393355026,1.247,0.191257669,0.183787767,-0.378448642,,,
2008-12-31,turkey,EM,7.428,,130.565286,416879.53,59258.02,7.034989188,-0.378448642,1.156,0.184311224,0.164274549,0.366686877,,,
2009-06-30,turkey,EM,6.887,,178.441863,553055.19,47785.09,11.57380241,0.366686877,-0.88,-0.113299858,-0.127776971,0.445161705,,,
2009-12-31,turkey,EM,5.653,,257.877347,777329.06,72177.57,10.76967623,0.445161705,-1.775,-0.238960689,-0.259654769,-0.005625872,,,
2010-06-30,turkey,EM,5.612,7,256.426562,799906,84447.66,9.472210361,-0.005625872,-1.275,-0.185131407,-0.187914517,0.214910638,,,
2010-12-31,turkey,EM,4.851,6.5,311.535358,944653.25,80541.84,11.72872696,0.214910638,-0.802,-0.141871573,-0.118280363,-0.09218179,,,
2011-06-30,turkey,EM,5.065,6.25,282.817471,885708.63,81037.46,10.92961983,-0.09218179,-0.547,-0.097469708,-0.080726092,-0.288460592,-0.75,-0.107142857,-0.115384615
2011-12-31,turkey,EM,5.505,,201.235776,732898.44,73992.07,9.905094424,-0.288460592,0.654,0.134817563,0.098375451,0.282228464,,,
2012-06-30,turkey,EM,4.594,,258.03024,880148.88,82898.11,10.61723699,0.282228464,-0.471,-0.092991115,-0.072239264,0.280666634,,,
2012-12-31,turkey,EM,3.261,5.5,330.450719,1111776.63,99039.24,11.22561754,0.280666634,-2.244,-0.407629428,-0.344171779,-0.08559138,,,
2013-06-30,turkey,EM,4.829,,302.166986,1080011.5,110497.49,9.774081746,-0.08559138,0.235,0.051153679,0.036042945,-0.19901741,,,
2013-12-31,turkey,EM,5.68,4.5,242.030495,962288.44,105680.06,9.105676511,-0.19901741,2.419,0.741796995,0.372125221,0.205860885,-1,-0.181818182,-0.16
2014-06-30,turkey,EM,4.591,8.75,291.855107,1127128.38,91876.02,12.2679278,0.205860885,-0.238,-0.049285566,-0.036722728,-0.01552323,,,
2014-12-31,turkey,EM,4.363,8.25,287.324573,1222131.5,118826.02,10.28504952,-0.01552323,-1.317,-0.231866197,-0.206539638,-0.151485359,3.75,0.833333333,0.576923077
2015-06-30,turkey,EM,4.75,7.5,243.799107,1158916.75,109435.94,10.58990995,-0.151485359,0.159,0.034632978,0.025350765,-0.197018133,-1.25,-0.142857143,-0.185185185
2015-12-31,turkey,EM,10.74,7.5,195.766262,1012993.56,114542.62,8.843813421,-0.197018133,6.377,1.461608985,1.000078413,0.119786657,-0.75,-0.090909091,-0.107142857
2016-06-30,turkey,EM,9.22,7.5,219.216448,1093622.88,119207.52,9.174109821,0.119786657,4.47,0.941052632,0.689708378,-0.18255013,0,0,0
2016-12-31,turkey,EM,11.39,,179.198457,1092438.88,127324.94,8.579928488,-0.18255013,0.65,0.060521415,0.099992308,0.322103114,,,
2017-06-30,turkey,EM,10.53,8,236.918838,1411005,144590.2,9.758648926,0.322103114,1.31,0.14208243,0.200920245,,0.5,0.066666667,0.066666667
1989-06-30,united kingdom,DM,10.54,14,,,,,,,,,,,,
1989-12-31,united kingdom,DM,10.53,,,,,,,,,,,,,
1990-06-30,united kingdom,DM,11.33,,,,,,,0.79,0.074952562,0.074952562,,,,
1990-12-31,united kingdom,DM,10.81,14,,,,,,0.28,0.026590693,0.026229508,,,,
1991-06-30,united kingdom,DM,10.5,,,,,,,-0.83,-0.07325684,-0.078747628,,,,
1991-12-31,united kingdom,DM,9.76,10.5,,,,,,-1.05,-0.097132285,-0.099667774,,-3.5,-0.25,-0.25
1992-06-30,united kingdom,DM,9.16,10,,,,,,-1.34,-0.127619048,-0.127255461,,,,
1992-12-31,united kingdom,DM,8.253,7,,,,,,-1.507,-0.154405738,-0.143319068,,-3.5,-0.333333333,-0.333333333
1993-06-30,united kingdom,DM,7.623,6,,,,,,-1.537,-0.16779476,-0.146380952,,-4,-0.4,-0.390243902
1993-12-31,united kingdom,DM,6.099,5.5,,,,,,-2.154,-0.260996001,-0.212635735,,-1.5,-0.214285714,-0.15
1994-06-30,united kingdom,DM,8.639,5.25,,,,,,1.016,0.133280861,0.104098361,,-0.75,-0.125,-0.088235294
1994-12-31,united kingdom,DM,8.71,,,,,,,2.611,0.428102968,0.276004228,,,,
1995-06-30,united kingdom,DM,8.45,6.625,,1002.57,62.43,16.0591062,,-0.189,-0.021877532,-0.020633188,,1.375,0.261904762,0.196428571
1995-12-31,united kingdom,DM,7.415,,,1107.48,61.3,18.06655791,,-1.295,-0.148679679,-0.144935646,,,,
1996-06-30,united kingdom,DM,7.892,,,1117.55,76.16,14.67371324,,-0.558,-0.066035503,-0.064064294,,,,
1996-12-31,united kingdom,DM,7.512,6,,1239.03,82.55,15.00944882,,0.097,0.013081591,0.011182201,,,,
1997-06-30,united kingdom,DM,7.078,6.5,,1370.67,81.36,16.8469764,,-0.814,-0.103142423,-0.094223869,,,,
1997-12-31,united kingdom,DM,6.291,7.25,2766.823,1534.65,82.69,18.55907607,,-1.221,-0.162539936,-0.142898941,0.156982575,1.25,0.208333333,0.183486239
1998-06-30,united kingdom,DM,5.858,7.5,3201.166,1729.24,77.68,22.26107106,0.156982575,-1.22,-0.172365075,-0.144378698,0.018158384,1,0.153846154,0.142857143
1998-12-31,united kingdom,DM,4.361,6.25,3259.294,1742.93,77.18,22.5826639,0.018158384,-1.93,-0.306787474,-0.23109621,0.026233595,-1,-0.137931034,-0.146788991
1999-06-30,united kingdom,DM,5.064,5,3344.797,1865.55,73.28,25.45783297,0.026233595,-0.794,-0.13554114,-0.09620744,0.095756783,-2.5,-0.333333333,-0.377358491
1999-12-31,united kingdom,DM,5.484,5.5,3665.084,1974.47,71.9,27.46133519,0.095756783,1.123,0.257509745,0.139114277,-0.11724397,-0.75,-0.12,-0.114285714
2000-06-30,united kingdom,DM,5.171,6,3235.375,1832.98,69.23,26.47667196,-0.11724397,0.107,0.021129542,0.013558033,0.002175327,1,0.2,0.153846154
2000-12-31,united kingdom,DM,4.881,,3242.413,1841.62,73.24,25.14500273,0.002175327,-0.603,-0.109956236,-0.077731228,-0.129706487,,,
2001-06-30,united kingdom,DM,5.289,,2821.851,1680.31,46.41,36.20577462,-0.129706487,0.118,0.022819571,0.01547947,-0.012380172,,,
2001-12-31,united kingdom,DM,5.054,4,2786.916,1586.41,21.53,73.68369717,-0.012380172,0.173,0.035443557,0.022860918,-0.057405031,,,
2002-06-30,united kingdom,DM,5.006,,2626.933,1405.63,4.18,336.2751196,-0.057405031,-0.283,-0.053507279,-0.037673056,-0.100724305,,,
2002-12-31,united kingdom,DM,4.374,4,2362.337,1179.32,21.04,56.0513308,-0.100724305,-0.68,-0.134546894,-0.091110069,0.079735718,0,0,0
2003-06-30,united kingdom,DM,4.157,3.75,2550.699637,1215.59,39.31,30.92317476,0.079735718,-0.849,-0.169596484,-0.11449764,0.223058288,,,
2003-12-31,united kingdom,DM,4.802,3.75,3119.654331,1348.82,54.53,24.73537502,0.223058288,0.428,0.097850937,0.059062996,0.033158098,-0.25,-0.0625,-0.041666667
2004-06-30,united kingdom,DM,5.099,4.5,3223.096134,1349.53,63.87,21.12932519,0.033158098,0.942,0.226605725,0.133088443,0.157332719,0.75,0.2,0.125
2004-12-31,united kingdom,DM,4.537,4.75,3730.194611,1453.13,90.25,16.10116343,0.157332719,-0.265,-0.055185339,-0.039643952,0.009182612,1,0.266666667,0.166666667
2005-06-30,united kingdom,DM,4.173,4.75,3764.447539,1539.72,112.18,13.72544126,0.009182612,-0.926,-0.181604236,-0.147194405,0.063763468,0.25,0.055555556,0.041666667
2005-12-31,united kingdom,DM,4.1,,4004.481771,1685.48,114.85,14.67548977,0.063763468,-0.437,-0.096319154,-0.070540759,0.136136827,,,
2006-06-30,united kingdom,DM,4.71,4.5,4549.639215,1742.83,113.64,15.33641323,0.136136827,0.537,0.1286844,0.088047221,0.149577457,-0.25,-0.052631579,-0.041666667
2006-12-31,united kingdom,DM,4.741,,5230.16268,1865.83,101.86,18.31759277,0.149577457,0.641,0.156341463,0.107217529,0.108253302,,,
2007-06-30,united kingdom,DM,5.463,,5796.345058,1978.34,140.06,14.12494645,0.108253302,0.753,0.159872611,0.128542165,-0.022229019,,,
2007-12-31,united kingdom,DM,4.508,5.5,5667.497994,1921.06,149.01,12.89215489,-0.022229019,-0.233,-0.04914575,-0.041086228,-0.112365611,,,
2008-06-30,united kingdom,DM,5.13,5,5030.666119,1665.95,136.83,12.17532705,-0.112365611,-0.333,-0.060955519,-0.060722101,-0.418019976,,,
2008-12-31,united kingdom,DM,3.02,2,2927.747189,1314.91,54.93,23.93792099,-0.418019976,-1.488,-0.330079858,-0.271855303,0.130422219,-3.5,-0.636363636,-0.636363636
2009-06-30,united kingdom,DM,3.69,0.5,3309.590474,1263.62,17.71,71.35064935,0.130422219,-1.44,-0.280701754,-0.263591433,0.267689837,-4.5,-0.9,-0.818181818
2009-12-31,united kingdom,DM,4.015,0.5,4195.534209,1607.87,79.83,20.141175,0.267689837,0.995,0.329470199,0.185081845,-0.143696204,-1.5,-0.75,-0.272727273
2010-06-30,united kingdom,DM,3.355,0.5,3592.65187,1456.84,111.21,13.09990109,-0.143696204,-0.335,-0.090785908,-0.063339005,0.270068513,0,0,0
2010-12-31,united kingdom,DM,3.396,0.5,4562.914018,1744.09,99.02,17.61351242,0.270068513,-0.619,-0.154171856,-0.118355641,0.055699065,0,0,0
2011-06-30,united kingdom,DM,3.38,0.5,4817.064064,1761.06,149.7,11.76392786,0.055699065,0.025,0.007451565,0.004834655,-0.077011639,0,0,0
2011-12-31,united kingdom,DM,1.977,,4446.094064,1649.61,163.89,10.06534871,-0.077011639,-1.419,-0.417844523,-0.275507232,0.033536951,,,
2012-06-30,united kingdom,DM,1.734,,4595.202504,1651.76,150.02,11.0102653,0.033536951,-1.646,-0.486982249,-0.3208577,0.115149101,,,
2012-12-31,united kingdom,DM,1.828,0.5,5124.335943,1747.37,114.48,15.26353948,0.115149101,-0.149,-0.075366717,-0.029132858,0.002712314,,,
2013-06-30,united kingdom,DM,2.443,,5138.234753,1837.53,116.01,15.8394104,0.002712314,0.709,0.4088812,0.139046872,0.203406585,,,
2013-12-31,united kingdom,DM,3.022,0.5,6183.385539,1992.96,121.06,16.46258054,0.203406585,1.194,0.653172867,0.234969989,0.051741333,0,0,0
2014-06-30,united kingdom,DM,2.67,0.5,6503.322147,1989.39,101.79,19.5440613,0.051741333,0.227,0.092918543,0.044826224,-0.100411606,,,
2014-12-31,united kingdom,DM,1.756,0.5,5850.313129,1931.92,103.56,18.65507918,-0.100411606,-1.266,-0.418927862,-0.250247084,0.019988354,0,0,0
2015-06-30,united kingdom,DM,2.024,0.5,5967.251256,1913.21,91.76,20.85015257,0.019988354,-0.646,-0.241947566,-0.127819549,-0.093722288,0,0,0
2015-12-31,united kingdom,DM,1.96,0.5,5407.986818,1818.4,50.66,35.8941966,-0.093722288,0.204,0.116173121,0.04055666,-0.030543069,0,0,0
2016-06-30,united kingdom,DM,0.867,0.5,5242.810306,1895.62,33.09,57.28679359,-0.030543069,-1.157,-0.571640316,-0.231122653,0.030466913,0,0,0
2016-12-31,united kingdom,DM,1.239,,5402.54255,2077.45,32.08,64.75841646,0.030466913,-0.721,-0.367857143,-0.145848083,0.09997708,,,
2017-06-30,united kingdom,DM,1.257,0.25,5942.672977,2123.68,65.24,32.55180871,0.09997708,0.39,0.44982699,0.079901659,,-0.25,-0.5,-0.052631579
1989-06-30,united states,DM,8.077,9.63,,,,,,,,,,,,
1989-12-31,united states,DM,7.935,,,,,,,,,,,,,
1990-06-30,united states,DM,8.412,,,,,,,0.335,0.041475795,0.041475795,,,,
1990-12-31,united states,DM,8.067,7,,,,,,0.132,0.016635161,0.016352825,,,,
1991-06-30,united states,DM,8.227,,,,,,,-0.185,-0.021992392,-0.022904544,,,,
1991-12-31,united states,DM,6.699,4,,,,,,-1.368,-0.169579769,-0.169474727,,-3,-0.428571429,-0.428571429
1992-06-30,united states,DM,7.121,3.75,,,,,,-1.106,-0.134435396,-0.137101773,,,,
1992-12-31,united states,DM,6.686,3,,,,,,-0.013,-0.001940588,-0.001624797,,-1,-0.25,-0.25
1993-06-30,united states,DM,5.776,3,,,,,,-1.345,-0.188877967,-0.169502205,,-0.75,-0.2,-0.193548387
1993-12-31,united states,DM,5.794,3,,,,,,-0.892,-0.133413102,-0.118490967,,0,0,0
1994-06-30,united states,DM,7.32,4.25,,,,,,1.544,0.267313019,0.210928962,,1.25,0.416666667,0.322580645
1994-12-31,united states,DM,7.822,,,,,,,2.028,0.350017259,0.267864219,,,,
1995-06-30,united states,DM,6.203,6,,513.16,31.82,16.12696417,,-1.117,-0.152595628,-0.152595628,,1.75,0.411764706,0.4375
1995-12-31,united states,DM,5.572,,,581.07,33.54,17.32468694,,-2.25,-0.287650217,-0.311612769,,,,
1996-06-30,united states,DM,6.711,,,637.35,33.52,19.01402148,,0.508,0.081895857,0.071338295,,,,
1996-12-31,united states,DM,6.418,5.25,,705.16,37.88,18.6156283,,0.846,0.151830581,0.122325043,,,,
1997-06-30,united states,DM,6.5,5.5,,846.46,39.07,21.66521628,,-0.211,-0.031440918,-0.031440918,,,,
1997-12-31,united states,DM,5.742,5.5,,928.91,41.33,22.47544157,,-0.676,-0.105328763,-0.100820283,,0.25,0.047619048,0.052631579
1998-06-30,united states,DM,5.446,5.5,,1088.09,41.68,26.10580614,,-1.054,-0.162153846,-0.157336916,,0,0,0
1998-12-31,united states,DM,4.648,4.75,,1196.34,41.38,28.91106815,,-1.094,-0.190525949,-0.163466567,,-0.75,-0.136363636,-0.15
1999-06-30,united states,DM,5.78,5,,1339.36,44.86,29.85644226,,0.334,0.061329416,0.04995513,,-0.5,-0.090909091,-0.1
1999-12-31,united states,DM,6.442,5.5,,1445.86,47.91,30.17866834,,1.794,0.385972461,0.27210678,,0.75,0.157894737,0.146341463
2000-06-30,united states,DM,6.031,6.5,,1409.31,50.81,27.73686282,,0.251,0.043425606,0.038615385,,1.5,0.3,0.285714286
2000-12-31,united states,DM,5.112,,,1249.86,50.09,24.95228589,,-1.33,-0.206457622,-0.205532375,,,,
2001-06-30,united states,DM,5.412,,,1163.14,48.37,24.04672318,,-0.619,-0.102636379,-0.096088171,,,,
2001-12-31,united states,DM,5.051,1.75,,1084.54,39.05,27.7731114,,-0.061,-0.011932707,-0.009486781,,,,
2002-06-30,united states,DM,4.7965,,,925.68,39.4,23.49441624,,-0.6155,-0.113728751,-0.09590215,,,,
2002-12-31,united states,DM,3.816,1.25,,824.58,42.95,19.19860303,,-1.235,-0.244506038,-0.19570557,,-0.5,-0.285714286,-0.1
2003-06-30,united states,DM,3.5133,1,,916.09,45.74,20.02820289,,-1.2832,-0.267528406,-0.206867645,,,,
2003-12-31,united states,DM,4.2455,1,,1045.41,51.64,20.24419055,,0.4295,0.112552411,0.070214157,,-0.25,-0.2,-0.052631579
2004-06-30,united states,DM,4.5806,1.25,,1068.88,56.8,18.81830986,,1.0673,0.303788461,0.176968994,,0.25,0.25,0.055555556
2004-12-31,united states,DM,4.2182,2.25,,1137.43,60.97,18.65556831,,-0.0273,-0.006430338,-0.004617336,,1.25,1.25,0.294117647
2005-06-30,united states,DM,3.913,3.25,,1122.57,63.47,17.6866236,,-0.6676,-0.145745099,-0.115222644,,2,1.6,0.484848485
2005-12-31,united states,DM,4.3911,,,1180.64,65.82,17.93740504,,0.1729,0.040989047,0.029877311,,,,
2006-06-30,united states,DM,5.1364,5.25,,1199.29,72.25,16.59916955,,1.2234,0.312650141,0.2116609,,2,0.615384615,0.470588235
2006-12-31,united states,DM,4.7022,,,1336.3,76.19,17.53904712,,0.3111,0.070847851,0.05384216,,,,
2007-06-30,united states,DM,5.0244,,,1420.27,79.7,17.82020075,,-0.112,-0.021805155,-0.019390582,,,,
2007-12-31,united states,DM,4.0232,4.25,,1390.91,78.66,17.68255784,,-0.679,-0.144400493,-0.117902414,,,,
2008-06-30,united states,DM,3.969,2,,1222.79,72.36,16.89870094,,-1.0554,-0.210054932,-0.183803553,,,,
2008-12-31,united states,DM,2.2123,0.25,,854.35,60.01,14.23679387,,-1.8109,-0.450114337,-0.32011667,,-4,-0.941176471,-0.96969697
2009-06-30,united states,DM,3.5326,0.25,,874.74,53.89,16.23195398,,-0.4364,-0.109952129,-0.078320172,,-1.75,-0.875,-0.4375
2009-12-31,united states,DM,3.8368,0.25,,1061.13,59.09,17.95786089,,1.6245,0.734303666,0.294881104,,0,0,0
2010-06-30,united states,DM,2.9311,0.25,,979.88,70.9,13.82059238,,-0.6015,-0.170271188,-0.110448035,,0,0,0
2010-12-31,united states,DM,3.2935,0.25,,1201,79.25,15.15457413,,-0.5433,-0.141602377,-0.100073678,,0,0,0
2011-06-30,united states,DM,3.16,0.25,,1263.13,83.96,15.04442592,,0.2289,0.078093548,0.0422949,,0,0,0
2011-12-31,united states,DM,1.8762,,,1199.65,87.15,13.7653471,,-1.4173,-0.430332473,-0.268723219,,,,
2012-06-30,united states,DM,1.6449,,,1298.66,93.68,13.86272417,,-1.5151,-0.479462025,-0.294973133,,,,
2012-12-31,united states,DM,1.7574,0.25,,1361.88,92.78,14.67859452,,-0.1188,-0.063319476,-0.023184107,,,,
2013-06-30,united states,DM,2.4857,,,1532.12,95.96,15.96623593,,0.8408,0.511155693,0.164475743,,,,
2013-12-31,united states,DM,3.0282,0.25,,1768.42,101.86,17.36128019,,1.2708,0.723113691,0.250083637,,0,0,0
2014-06-30,united states,DM,2.5304,0.25,,1875.86,102.04,18.38357507,,0.0447,0.017982862,0.008849733,,,,
2014-12-31,united states,DM,2.1712,0.25,,1964.73,105.49,18.62479856,,-0.857,-0.283006406,-0.170117315,,0,0,0
2015-06-30,united states,DM,2.3531,0.25,,1978.1,104.95,18.84802287,,-0.1773,-0.070067973,-0.035287796,,0,0,0
2015-12-31,united states,DM,2.2694,0.5,,1949.7,100.24,19.45031923,,0.0982,0.045228445,0.019998167,,0.25,1,0.083333333
2016-06-30,united states,DM,1.4697,0.5,,1997.33,97.44,20.49805008,,-0.8834,-0.375419659,-0.184175962,,0.25,1,0.095238095
2016-12-31,united states,DM,2.4443,,,2129.36,98.43,21.6332419,,0.1749,0.077068829,0.036826092,,,,
2017-06-30,united states,DM,2.3037,1.25,,2308.82,105.51,21.88247559,,0.834,0.567462747,0.177363787,,0.75,1.5,0.333333333
