Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,,
12/31/2011,philippines,0,5.355,4.5,287.33825,715.61,42.91,16.67699837,-1.415,-0.20901034,-0.111329662,-0.25752258,0,0,0,0,-0.006178526,0.258643191,,
6/30/2012,philippines,0,5.529,4,361.656332,853.5,44.42,19.21431787,0.174,0.032492997,0.013959085,0.031667088,-0.5,-0.111111111,-0.071428571,-0.159570977,0.258643191,0.163468096,,
12/31/2012,philippines,0,4.299,3.5,420.775604,963.9,48.34,19.94000827,-1.23,-0.222463375,-0.100654664,-0.22385355,-0.5,-0.125,-0.071428571,-0.159570977,0.163468096,0.081675251,,
6/30/2013,philippines,0,3.856,3.5,455.142557,1084.43,54.46,19.91241278,-0.443,-0.10304722,-0.036545125,-0.080623677,0,0,0,0,0.081675251,-0.100478046,,
12/31/2013,philippines,0,3.73,3.5,409.410722,997.06,53.99,18.46749398,-0.126,-0.032676349,-0.010479042,-0.022931339,0,0,0,0,-0.100478046,0.199189463,,
6/30/2014,philippines,0,4.072,3.5,490.961024,1162.98,51.26,22.68786578,0.342,0.091689008,0.030110935,0.062242207,0,0,0,0,0.199189463,0.047255173,,
12/31/2014,philippines,0,3.969,4,514.161472,1243.05,58.34,21.30699349,-0.103,-0.025294695,-0.009633371,-0.01874546,0.5,0.142857143,0.071428571,0.159570977,0.047255173,0.044504957,,
6/30/2015,philippines,0,4.435,4,537.044206,1297.54,62.28,20.83397559,0.466,0.117409927,0.04490917,0.084809556,0,0,0,0,0.044504957,-0.107737461,,
12/31/2015,philippines,0,4.519,4,479.184427,1201.97,57.88,20.76658604,0.084,0.018940248,0.008349071,0.01528756,0,0,0,0,-0.107737461,0.131514049,,
6/30/2016,philippines,0,3.698,3,542.203911,1348.38,61.34,21.98206717,-0.821,-0.181677362,-0.083135031,-0.149417695,-1,-0.25,-0.148148148,-0.319141954,0.131514049,-0.174414784,,
12/31/2016,philippines,0,4.755,3,447.635533,1171.99,60.64,19.32701187,1.057,0.285830178,0.109081527,0.192368457,0,0,0,0,-0.174414784,0.136432996,,
6/30/2017,philippines,0,4.682,3,508.70779,1342.24,60.4,22.22251656,-0.073,-0.015352261,-0.007907279,-0.013285617,0,0,0,0,0.136432996,,,
6/30/1999,poland,0,8.944,,,1299.33,44.76,29.02882038,,,,,,,,,,,,
12/31/1999,poland,0,10.142,,,1373.3,40.02,34.31534233,1.198,0.133944544,0.125537043,0.480095158,,,,,,,,
6/30/2000,poland,0,12.645,,,1461.87,82.99,17.61501386,2.503,0.246795504,0.246795504,1.003070267,,,,,,,,
12/31/2000,poland,0,11.236,,100,1307.87,73.89,17.70023007,-1.409,-0.111427442,-0.131817757,-0.564652819,,,,,,-0.25117,,
6/30/2001,poland,0,11.773,,74.883,941.97,51.94,18.13573354,0.537,0.047792809,0.047792809,0.215201252,,,,,-0.25117,-0.03394629,,
12/31/2001,poland,0,8.947,,72.341,891.9,22.4,39.81696429,-2.826,-0.240040771,-0.264383946,-1.132511615,,,,,-0.03394629,-0.049874898,,
6/30/2002,poland,0,8.947,,68.733,860.99,20.56,41.87694553,0,0,0,0,,,,,-0.049874898,0.06292465,,
12/31/2002,poland,0,5.575,,73.058,860.95,3.81,225.9711286,-3.372,-0.376886107,-0.353292472,-1.351319592,,,,,0.06292465,0.057185195,,
6/30/2003,poland,0,5.092,,77.235836,914.01,41.85,21.84014337,-0.483,-0.086636771,-0.053984576,-0.193560902,,,,,0.057185195,0.27809429,,
12/31/2003,poland,0,6.545,,98.714681,1118.3,60.09,18.61041771,1.453,0.285349568,0.162400805,0.582285696,,,,,0.27809429,0.114305085,,
6/30/2004,poland,0,7.229,5.75,109.998271,1218.29,94.21,12.93164208,0.684,0.104507257,0.076450207,0.274111092,,,,,0.114305085,0.445543912,,
12/31/2004,poland,0,5.822,6.5,159.007331,1419.34,117.69,12.0599881,-1.407,-0.194632729,-0.157285786,-0.563851324,0.75,0.130434783,0.12244898,0.504004549,0.445543912,-0.022350498,,
6/30/2005,poland,0,4.671,5,155.453438,1529.05,151,10.12615894,-1.151,-0.197698385,-0.128689624,-0.461260039,-1.5,-0.230769231,-0.260869565,-1.008009098,-0.022350498,0.270351087,,
12/31/2005,poland,0,5.1,4.5,197.480444,1867.42,162.51,11.49110824,0.429,0.091843288,0.053051382,0.171920553,-0.5,-0.1,-0.093023256,-0.336003033,0.270351087,0.085346157,,
6/30/2006,poland,0,5.685,4,214.334641,1953.46,150.98,12.93853491,0.585,0.114705882,0.080924056,0.234437118,-0.5,-0.111111111,-0.1,-0.336003033,0.085346157,0.282763443,,
12/31/2006,poland,0,5.223,4,274.940642,2253.24,155.39,14.50054701,-0.462,-0.081266491,-0.06708291,-0.185145211,0,0,0,0,0.282763443,0.232458263,,
6/30/2007,poland,0,5.641,4.5,338.852866,2594.67,148.29,17.49726887,0.418,0.080030634,0.063865546,0.167512334,0.5,0.125,0.111111111,0.336003033,0.232458263,0.026319946,,
12/31/2007,poland,0,5.916,5,347.771455,2341.62,169,13.85573964,0.275,0.048750222,0.04413771,0.110205483,0.5,0.111111111,0.105263158,0.336003033,0.026319946,-0.119678068,,
6/30/2008,poland,0,6.628,6,306.150839,1757.9,189.65,9.269180069,0.712,0.120351589,0.108785332,0.285332014,1,0.2,0.2,0.672006065,-0.119678068,-0.486810467,,
12/31/2008,poland,0,5.387,5,157.113406,1235.64,89.47,13.81066279,-1.241,-0.187235969,-0.199181446,-0.497327288,-1,-0.166666667,-0.2,-0.672006065,-0.486810467,-0.063282111,,
6/30/2009,poland,0,6.269,3.5,147.170938,1228.95,30.35,40.49258649,0.882,0.163727492,0.140692295,0.353459039,-1.5,-0.3,-0.3,-1.008009098,-0.063282111,0.510565333,,
12/31/2009,poland,0,6.259,3.5,222.311317,1637.94,108.26,15.12968779,-0.01,-0.001595151,-0.001596424,-0.004007472,0,0,0,0,0.510565333,-0.184845709,,
6/30/2010,poland,0,5.941,3.5,181.218024,1556.49,135.85,11.45741627,-0.318,-0.050806838,-0.050806838,-0.127437613,0,0,0,0,-0.184845709,0.413760052,,
12/31/2010,poland,0,6.055,3.5,256.198803,1904.59,145.74,13.0684095,0.114,0.019188689,0.018515511,0.045685182,0,0,0,0,0.413760052,0.110766622,,
6/30/2011,poland,0,5.781,4.5,284.577079,1945.15,190.96,10.18616464,-0.274,-0.045251858,-0.045251858,-0.109804736,1,0.285714286,0.222222222,0.672006065,0.110766622,-0.370891403,,
12/31/2011,poland,0,5.89,4.5,179.029887,1490.98,190.75,7.816408912,0.109,0.018854869,0.018172724,0.043681446,0,0,0,0,-0.370891403,0.110043822,,
6/30/2012,poland,0,5.151,4.75,198.73102,1581.16,211.54,7.474520185,-0.739,-0.125466893,-0.124389833,-0.296152188,0.25,0.055555556,0.055555556,0.168001516,0.110043822,0.254375708,,
12/31/2012,poland,0,3.736,4.25,249.283364,1774.76,199.74,8.885350956,-1.415,-0.274703941,-0.238677574,-0.567057302,-0.5,-0.105263158,-0.111111111,-0.336003033,0.254375708,-0.156399871,,
6/30/2013,poland,0,4.341,2.75,210.295478,1592.95,146.41,10.88006284,0.605,0.161937901,0.102265044,0.242452062,-1.5,-0.352941176,-0.333333333,-1.008009098,-0.156399871,0.216062896,,
12/31/2013,poland,0,4.347,2.5,255.732528,1700.43,120.96,14.0577877,0.006,0.00138217,0.001016432,0.002404483,-0.25,-0.090909091,-0.055555556,-0.168001516,0.216062896,0.023078746,,
6/30/2014,poland,0,3.448,2.5,261.634514,1730.31,114.91,15.0579584,-0.899,-0.206809294,-0.152631579,-0.360271742,0,0,0,0,0.023078746,-0.161480155,,
12/31/2014,poland,0,2.518,2,219.385732,1665.41,115.43,14.42787837,-0.93,-0.269721578,-0.158811475,-0.372694905,-0.5,-0.2,-0.114285714,-0.336003033,-0.161480155,-0.039073621,,
6/30/2015,poland,0,3.312,1.5,210.813537,1675.49,82.49,20.31143169,0.794,0.315329627,0.136379251,0.318193285,-0.5,-0.25,-0.117647059,-0.336003033,-0.039073621,-0.223184164,,
12/31/2015,poland,0,2.943,1.5,163.763294,1347.67,92.35,14.59306984,-0.369,-0.111413043,-0.06360424,-0.14787572,0,0,0,0,-0.223184164,-0.06038416,,
6/30/2016,poland,0,2.91,1.5,153.874585,1259.15,38.74,32.50258131,-0.033,-0.011213048,-0.005708355,-0.013224658,0,0,0,0,-0.06038416,0.06560173,,
12/31/2016,poland,0,3.633,1.5,163.969024,1392.59,33.94,41.03093695,0.723,0.248453608,0.126111983,0.289740233,0,0,0,0,0.06560173,0.337828924,,
6/30/2017,poland,0,3.322,1.5,219.362503,1643.1,92.57,17.74981095,-0.311,-0.085604184,-0.054705365,-0.124632382,0,0,0,0,0.337828924,,,
12/31/2013,portugal,1,6.01,0.25,192.861257,51.87,2.01,25.80597015,,,,,,,,,,0.068935561,,
6/30/2014,portugal,1,3.635,0.15,206.156256,54.55,-2.47,-22.08502024,-2.375,-0.395174709,-0.492483152,-2.12183642,-0.1,-0.4,-0.5,-1.13137085,0.068935561,-0.422244547,,
12/31/2014,portugal,1,2.654,0.05,119.107901,35.57,1.01,35.21782178,-0.981,-0.269876204,-0.269876204,-0.876430117,-0.1,-0.666666667,-0.666666667,-1.13137085,-0.422244547,0.094112925,,
6/30/2015,portugal,1,3.001,0.05,130.317494,41.36,1.2,34.46666667,0.347,0.130746044,0.104581073,0.310011468,0,0,0,0,0.094112925,-0.078037351,,
12/31/2015,portugal,1,2.516,0.05,120.147862,38.79,2.47,15.70445344,-0.485,-0.161612796,-0.161612796,-0.433301332,0,0,0,0,-0.078037351,0.003890007,,
6/30/2016,portugal,1,3.006,0,120.615238,37.12,1.71,21.70760234,0.49,0.194753577,0.163143,0.437768356,-0.05,-1,-1,-0.565685425,0.003890007,0.031854798,,
12/31/2016,portugal,1,3.764,0,124.457412,40.13,1.94,20.68556701,0.758,0.252162342,0.252162342,0.677200845,0,,0,0,0.031854798,0.115920746,,
6/30/2017,portugal,1,3.027,0,138.884608,40.24,2.52,15.96825397,-0.737,-0.195802338,-0.244322891,-0.658439344,0,,0,0,0.115920746,,,
12/31/2000,russia,0,16.236,,100,155.23,,,,,,,,,,,,0.38053,,
6/30/2001,russia,0,12.684,,138.053,211.6,72.82,2.905795111,-3.552,-0.218773097,-0.245643154,-1.169577691,,,,,0.38053,0.126024063,,
12/31/2001,russia,0,10.854,,155.451,237.76,59.33,4.007416147,-1.83,-0.144276254,-0.144276254,-0.602569587,,,,,0.126024063,0.179374851,,
6/30/2002,russia,0,10.854,,183.335,276.61,52.39,5.279824394,0,0,0,0,,,,,0.179374851,-0.021250716,,
12/31/2002,russia,0,10.854,,179.439,270.74,33.9,7.986430678,0,0,0,0,,,,,-0.021250716,0.457896996,,
6/30/2003,russia,0,10.854,,261.603579,388.57,43.15,9.005098494,0,0,0,0,,,,,0.457896996,0.200940103,,
12/31/2003,russia,0,10.854,,314.170229,461.11,46.28,9.963483146,0,0,0,0,,,,,0.200940103,0.031182076,,
6/30/2004,russia,0,10.854,,323.966709,470.47,43.99,10.69493067,0,0,0,0,,,,,0.031182076,0.022726644,,
12/31/2004,russia,0,10.854,,331.329385,479.9,65.4,7.337920489,0,0,0,0,,,,,0.022726644,0.118058493,,
6/30/2005,russia,0,5.605,,370.445633,525.99,71.13,7.394770139,-5.249,-0.483600516,-0.483600516,-1.728353969,,,,,0.118058493,0.548429251,,
12/31/2005,russia,0,5.552,,573.608854,813.41,73.13,11.12279502,-0.053,-0.009455843,-0.004882992,-0.017451469,,,,,0.548429251,0.322209186,,
6/30/2006,russia,0,6.391,,758.430896,1064.96,96.74,11.00847633,0.839,0.151116715,0.077298692,0.276260046,,,,,0.322209186,0.17679803,,
12/31/2006,russia,0,5.656,,892.519984,1250.28,98.37,12.70997255,-0.735,-0.115005476,-0.067716971,-0.242015654,,,,,0.17679803,-0.026939768,,
6/30/2007,russia,0,6.066,,868.475703,1202.42,119.64,10.05031762,0.41,0.072489392,0.037774093,0.135001929,,,,,-0.026939768,0.279507906,,
12/31/2007,russia,0,5.533,,1111.221528,1536.37,117.63,13.06103885,-0.533,-0.087866799,-0.04910632,-0.175502508,,,,,0.279507906,-0.019764933,,
6/30/2008,russia,0,5.681,,1089.258309,1492.79,149.01,10.01805248,0.148,0.026748599,0.013635526,0.048732404,,,,,-0.019764933,-0.733488455,,
12/31/2008,russia,0,8.353,,290.299915,397.02,90.51,4.386476632,2.672,0.470339729,0.246176525,0.879817452,,,,,-0.733488455,0.455709024,,
6/30/2009,russia,0,5.04,,422.592206,569.63,45.16,12.6135961,-3.313,-0.396623967,-0.344978393,-1.090881444,,,,,0.455709024,0.402887132,,
12/31/2009,russia,0,5.002,,592.849168,795.32,78.21,10.16903209,-0.038,-0.007539683,-0.004549264,-0.012512374,,,,,0.402887132,-0.098460906,,
6/30/2010,russia,0,5.002,,534.476702,707.47,102.54,6.899453872,0,0,0,0,,,,,-0.098460906,0.320692543,,
12/31/2010,russia,0,5.917,,705.879395,931.99,124.55,7.48285829,0.915,0.182926829,0.143170083,0.301284794,,,,,0.320692543,0.09764606,,
6/30/2011,russia,0,6.003,,774.805737,1007.07,174.7,5.764567831,0.086,0.014534392,0.013807498,0.028317478,,,,,0.09764606,-0.267095247,,
12/31/2011,russia,0,6.003,,567.858807,736.76,154.89,4.756666021,0,0,0,0,,,,,-0.267095247,0.01459299,,
6/30/2012,russia,0,3.946,,576.145565,725.76,155.75,4.659775281,-2.057,-0.342662002,-0.340873312,-0.677314558,,,,,0.01459299,0.120244638,,
12/31/2012,russia,0,2.746,,645.42398,807.53,175.43,4.603146554,-1.2,-0.304105423,-0.19990005,-0.395127598,,,,,0.120244638,-0.115925195,,
6/30/2013,russia,0,4.221,,570.603079,694.7,163.63,4.245553994,1.475,0.537144938,0.245710478,0.485677673,,,,,-0.115925195,0.139685888,,
12/31/2013,russia,0,4.635,5.5,650.308277,786.89,151.11,5.207398584,0.414,0.098081023,0.068965517,0.136319021,,,,,0.139685888,-0.053032768,,
6/30/2014,russia,0,4.436,7.5,615.820629,739.33,144.85,5.104107698,-0.199,-0.042934196,-0.033389262,-0.065525327,2,0.363636364,0.307692308,0.593465465,-0.053032768,-0.432608764,,
12/31/2014,russia,0,6.720666667,17,349.411228,404.92,111.6,3.628315412,2.284666667,0.515028554,0.380587484,0.752279044,9.5,1.266666667,1.266666667,2.818960958,-0.432608764,0.27587023,,
6/30/2015,russia,0,5.274833333,11.5,445.803384,512.84,70.19,7.306453911,-1.445833333,-0.215132427,-0.242589485,-0.476073877,-5.5,-0.323529412,-0.578947368,-1.632030028,0.27587023,-0.183192288,,
12/31/2015,russia,0,9.554,11,364.135642,404.73,70.4,5.749005682,4.279166667,0.811242061,0.712838025,1.409014039,-0.5,-0.043478261,-0.045454545,-0.148366366,-0.183192288,0.204323382,,
6/30/2016,russia,0,8.2914,10.5,438.537068,483.4,64.54,7.489928726,-1.2626,-0.132154072,-0.210328169,-0.415740088,-0.5,-0.045454545,-0.046511628,-0.148366366,0.204323382,0.28555151,,
12/31/2016,russia,0,8.4595,10,563.76199,602.59,59.28,10.16514845,0.1681,0.020274019,0.028002665,0.055350791,-0.5,-0.047619048,-0.047619048,-0.148366366,0.28555151,-0.141765544,,
6/30/2017,russia,0,7.9033,9,483.839965,509.89,72.63,7.020377255,-0.5562,-0.065748567,-0.092170022,-0.183141642,-1,-0.1,-0.097560976,-0.296732732,-0.141765544,,,
6/30/1998,singapore,1,5.3,6.25,2082.827,654.0126,57.53,11.36820094,,,,,,,,,,0.262354003,,
12/31/1998,singapore,1,4.48,1.75,2629.265,797.7263,27.25,29.27435963,-0.82,-0.154716981,-0.167689162,-0.866292974,-4.5,-0.72,-1.125,-3.515409574,0.262354003,0.603847843,,
6/30/1999,singapore,1,4.59,1.75,4216.941,1311.1338,35.96,36.46089544,0.11,0.024553571,0.023965142,0.116210033,0,0,0,0,0.603847843,0.243259035,,
12/31/1999,singapore,1,4.56,2.75,5242.75,1587.3757,36.01,44.08152458,-0.03,-0.006535948,-0.006557377,-0.031693645,1,0.571428571,0.444444444,0.781202128,0.243259035,-0.226665014,,
6/30/2000,singapore,1,4.67,2.5,4054.402,1266.2135,61.2,20.68976307,0.11,0.024122807,0.023965142,0.116210033,-0.25,-0.090909091,-0.1,-0.195300532,-0.226665014,-0.065379309,,
12/31/2000,singapore,1,4.09,2.81,3789.328,1178.822,65.3,18.05240429,-0.58,-0.124197002,-0.126775956,-0.612743811,0.31,0.124,0.118095238,0.24217266,-0.065379309,-0.197045492,,
6/30/2001,singapore,1,3.58,2.25,3042.658,980.951,66.73,14.70029972,-0.51,-0.124694377,-0.111842105,-0.538791972,-0.56,-0.199288256,-0.224,-0.437473191,-0.197045492,-0.046250022,,
12/31/2001,singapore,1,3.97,1.25,2901.935,941.2154,33.97,27.70725346,0.39,0.108938547,0.086283186,0.41201739,-1,-0.444444444,-0.421052632,-0.781202128,-0.046250022,0.012435151,,
6/30/2002,singapore,1,3.7,0.88,2938.021,901.5062,39.91,22.58847908,-0.27,-0.068010076,-0.060267857,-0.285242809,-0.37,-0.296,-0.164444444,-0.289044787,0.012435151,-0.121392257,,
12/31/2002,singapore,1,2.55,0.81,2581.368,768.4202,40.62,18.91728705,-1.15,-0.310810811,-0.268378063,-1.214923074,-0.07,-0.079545455,-0.035,-0.054684149,-0.121392257,0.086203048,,
6/30/2003,singapore,1,2.28,0.63,2803.88979,835.7567,44.53,18.76839659,-0.27,-0.105882353,-0.06601467,-0.285242809,-0.18,-0.222222222,-0.102857143,-0.140616383,0.086203048,0.266785362,,
12/31/2003,singapore,1,3.75,0.75,3551.926542,1009.8126,60.24,16.76315737,1.47,0.644736842,0.364764268,1.552988624,0.12,0.19047619,0.068571429,0.093744255,0.266785362,0.03422629,,
6/30/2004,singapore,1,3.68,0.81,3673.495809,1046.1704,95.66,10.93634121,-0.07,-0.018666667,-0.017632242,-0.073951839,0.06,0.08,0.034285714,0.046872128,0.03422629,0.182214243,,
12/31/2004,singapore,1,2.58,1.44,4342.859068,1153.4733,108.05,10.67536603,-1.1,-0.298913043,-0.284974093,-1.162100331,0.63,0.777777778,0.394984326,0.49215734,0.182214243,0.051016109,,
6/30/2005,singapore,1,2.62,2.06,4564.414839,1234.3392,93.67,13.17752963,0.04,0.015503876,0.010666667,0.042258194,0.62,0.430555556,0.354285714,0.484345319,0.051016109,0.088213509,,
12/31/2005,singapore,1,3.21,3.25,4967.057888,1301.366,92.66,14.04452838,0.59,0.22519084,0.158389262,0.623308359,1.19,0.577669903,0.68,0.929630532,0.088213509,0.113459435,,
6/30/2006,singapore,1,3.57,3.56,5530.617469,1358.651,93.78,14.48764129,0.36,0.112149533,0.097297297,0.380323745,0.31,0.095384615,0.177142857,0.24217266,0.113459435,0.317591461,,
12/31/2006,singapore,1,3.05,3.44,7287.094349,1704,96.55,17.64888659,-0.52,-0.145658263,-0.140921409,-0.54935652,-0.12,-0.033707865,-0.062992126,-0.093744255,0.317591461,0.219285509,,
6/30/2007,singapore,1,2.86,2.5,8885.048539,2042.6401,120.61,16.93590996,-0.19,-0.062295082,-0.051630435,-0.200726421,-0.94,-0.273255814,-0.45631068,-0.73433,0.219285509,0.052689998,,
12/31/2007,singapore,1,2.68,2.38,9353.201733,1980.9146,154.38,12.83141987,-0.18,-0.062937063,-0.049586777,-0.190161872,-0.12,-0.048,-0.055684455,-0.093744255,0.052689998,-0.082366191,,
6/30/2008,singapore,1,3.59,1.19,8582.814135,1684.4049,168.68,9.985800925,0.91,0.339552239,0.253481894,0.96137391,-1.19,-0.5,-0.577669903,-0.929630532,-0.082366191,-0.42624353,,
12/31/2008,singapore,1,2.05,1,4924.44514,1000.3318,167.77,5.962518925,-1.54,-0.428969359,-0.429567643,-1.626940464,-0.19,-0.159663866,-0.099737533,-0.148428404,-0.42624353,0.328020643,,
6/30/2009,singapore,1,2.59,0.69,6539.764799,1306.3604,121.6,10.74309539,0.54,0.263414634,0.150837989,0.570485617,-0.31,-0.31,-0.177142857,-0.24217266,0.328020643,0.309923667,,
12/31/2009,singapore,1,2.66,0.69,8566.592685,1630.76,108.75,14.99549425,0.07,0.027027027,0.01958042,0.073951839,0,0,0,0,0.309923667,-0.012489935,,
6/30/2010,singapore,1,2.37,0.56,8459.596503,1576.12,105.69,14.91266913,-0.29,-0.109022556,-0.081232493,-0.306371906,-0.13,-0.188405797,-0.074285714,-0.101556277,-0.012489935,0.236861547,,
12/31/2010,singapore,1,2.71,0.44,10463.34961,1762.52,121.76,14.47536137,0.34,0.143459916,0.100294985,0.359194648,-0.12,-0.214285714,-0.07523511,-0.093744255,0.236861547,0.013888237,,
6/30/2011,singapore,1,2.31,0.44,10608.66709,1684.91,137.5,12.25389091,-0.4,-0.147601476,-0.124610592,-0.422581939,0,0,0,0,0.013888237,-0.190472448,,
12/31/2011,singapore,1,1.63,0.38,8588.0083,1410.01,132.43,10.64720985,-0.68,-0.294372294,-0.217252396,-0.718389296,-0.06,-0.136363636,-0.044609665,-0.046872128,-0.190472448,0.147691635,,
6/30/2012,singapore,1,1.61,0.38,9856.385289,1551.96,128.49,12.07844968,-0.02,-0.012269939,-0.006557377,-0.021129097,0,0,0,0,0.147691635,0.141074966,,
12/31/2012,singapore,1,1.3,0.38,11246.87451,1678.86,139.84,12.0055778,-0.31,-0.192546584,-0.104906937,-0.327501002,0,0,0,0,0.141074966,-0.035117584,,
6/30/2013,singapore,1,2.35,0.38,10851.91144,1654.73,131.22,12.61034903,1.05,0.807692308,0.367132867,1.109277589,0,0,0,0,-0.035117584,0.053987866,,
12/31/2013,singapore,1,2.56,0.4,11437.78299,1704.49,127.4,13.37904239,0.21,0.089361702,0.07540395,0.221855518,0.02,0.052631579,0.01826484,0.015624043,0.053987866,0.047504363,,
6/30/2014,singapore,1,2.32,0.4,11981.12759,1732.8,131.05,13.22243419,-0.24,-0.09375,-0.088560886,-0.253549163,0,0,0,0,0.047504363,-0.016466816,,
12/31/2014,singapore,1,2.2803,0.4,11783.83657,1778.96,135.44,13.13467218,-0.0397,-0.017112069,-0.014730983,-0.041941257,0,0,0,0,-0.016466816,-0.01962602,,
